"D154" "D151" "D171" "D135" "D168" "D159"
"DIABRO_019819" 5.88545959572499 6.05139853537734 5.42929699744795 5.7915988332439 5.9551763318888 5.30194421592748
"DIABRO_019824" 8.08821094687122 9.37394163312536 9.55059303626334 8.73126314935877 9.63900078205374 9.87387146670327
"DIABRO_019827" 9.27713383096479 9.52668472888349 9.97143138289774 9.04058517241118 9.34646300354765 9.54964452823545
"DIABRO_019834" 7.64450173403617 7.99955421720494 8.16774062832498 6.74270381251063 7.15396020209342 7.15769194823966
"DIABRO_019835" 12.438165019814 12.6175897838428 12.1444023618261 12.429442171132 12.6523615431422 12.6802720410258
"DIABRO_019839" 10.36910620603 10.2288605008457 9.91740372712739 10.3627699257504 10.1890912782667 10.1646218207634
"DIABRO_019840" 6.7773427249807 6.45066386459083 8.62843104605126 6.4590460013795 6.63507716460781 7.87522864950332
"DIABRO_019844" 7.01320745251055 7.21584768699436 7.92441221529557 7.85567304927719 8.6540116050117 8.38138317127706
"DIABRO_019845" 9.79886065003108 10.0549802660343 9.42331191328559 9.83290044356936 10.0220373518071 10.1182379989073
"DIABRO_019846" 8.66565247014751 8.84309446015831 8.355592597253 8.94082654286155 9.38028836490659 9.32117200100809
"DIABRO_019848" 5.73013077752665 5.40119277784278 5.95398210811301 5.72016045094632 5.29702874508487 5.58685203486626
"DIABRO_019849" 7.33149330956443 8.25251875833156 8.60895814082367 7.12856806808375 8.45385171462265 8.06504102209315
"DIABRO_019850" 7.94433232155991 9.04741408504374 8.9242395506108 8.14311440992861 9.2025708064484 8.81282745164431
"DIABRO_019851" 11.9925624500405 11.783774274606 12.1610849681294 12.1343184822437 11.9026719503029 12.495794006294
"DIABRO_019852" 9.42093332391511 9.50062599674682 9.45981413466271 9.98246534669747 10.1845121797284 10.5887173200587
"DIABRO_019853" 9.29022643479649 9.43486237379132 8.93727529868154 9.39565164899033 9.4621518570125 9.53709142148829
"DIABRO_019854" 8.56100309738747 6.39192683705532 7.0724051753444 8.8561782734689 6.82224929930192 7.30220169477113
"DIABRO_019855" 5.10409291609478 5.10409291609478 5.10409291609478 5.10409291609478 5.37674282518546 5.44624758809669
"DIABRO_019858" 6.01263761646463 6.39192683705532 6.13784926773016 6.21672104615658 6.43523381652275 6.82564670014461
"DIABRO_019859" 13.3405217220929 13.7481316901583 13.2544770358426 13.41531938751 13.6459821910134 13.8362393732316
"DIABRO_019860" 6.99040657862236 7.0898019310683 7.57518277045237 6.32784178872713 6.51735426662936 6.37593198474349
"DIABRO_019861" 7.54304205120363 8.12023005768865 7.32715909903603 6.82356602579466 7.5705035412027 7.41533783757303
"DIABRO_019862" 5.34230316244255 8.17687382116545 6.22768603836492 5.63862335205249 7.5705035412027 5.86221533686915
"DIABRO_019863" 10.4595621476347 9.69567760309769 9.87348302230526 10.1993789578094 10.4299088662624 9.84159142039317
"DIABRO_019864" 8.32948691213346 8.4758371661106 9.25482377168611 8.36041807589304 9.01525755709312 7.99965460811392
"DIABRO_019865" 8.98918025419471 9.34492769425437 8.35167911231798 9.19803532136808 9.67647814752081 9.07908226171409
"DIABRO_019871" 6.40828104262726 6.93117955721855 6.18387043599541 6.23615855264788 7.92595025036167 6.45438143568561
"DIABRO_019872" 5.51575601002663 5.79545138943457 6.53779467426503 5.54136022560532 5.89041168774354 6.09418678512367
"DIABRO_019874" 5.10409291609478 6.43628626865034 6.11391590498842 5.32335330900601 5.91263721136566 6.49151512312083
"DIABRO_019876" 8.8365700986696 9.42719500682606 9.10368291885564 8.9478539481365 9.13437386231458 9.2597932268778
"DIABRO_019877" 12.6219023733534 13.3518931612235 12.719178359482 10.8879030140906 11.2733170338057 11.2763381832854
"DIABRO_019878" 6.51703753901837 6.17301891430143 6.65743255557112 6.13459388113116 6.24832351531215 5.78370585372365
"DIABRO_019879" 6.46405096380981 6.45066386459083 7.1217518299435 6.31018112734461 7.12717370839441 6.74103881542323
"DIABRO_019882" 9.46005594671505 9.15173802967572 8.80976871894423 9.64743313885641 10.474968570007 9.94585691520572
"DIABRO_019883" 5.10409291609478 5.88207422900799 5.33428981031315 5.10409291609478 5.71019708743492 5.75526423602029
"DIABRO_019884" 11.1468477420238 11.6356601285221 12.1822154709856 11.3000510797495 11.1167984753688 11.4025672969699
"DIABRO_019886" 5.10409291609478 5.65749938408477 6.53779467426503 5.82448971416809 5.76709083781507 5.88649508850194
"DIABRO_019887" 6.86963921247326 6.54622922291704 7.35171739671965 6.73068628738745 6.51735426662936 6.36225639564776
"DIABRO_019888" 9.56783254784495 8.53735027468884 8.355592597253 8.97332938628894 8.42018350434815 8.39547824818862
"DIABRO_019889" 10.4957163805584 10.5283306161715 10.6384815201472 9.85790032200618 9.20105638901163 9.88282124957665
"DIABRO_019891" 7.16222316066444 5.69519984061999 6.08930683229132 6.66866221413412 5.53423709024291 6.03734119736506
"DIABRO_019893" 6.69207341841378 6.84352120348989 7.82521748611984 7.09314441419095 7.07890061478723 7.40961828276436
"DIABRO_019894" 10.0267786033687 9.99512920036805 9.69683941530769 9.9397905301992 10.4911230944591 9.62511738720752
"DIABRO_019898" 14.3017042334843 14.298880320306 14.2539469005511 14.1603265941917 13.9502702346837 13.9662583973991
"DIABRO_019899" 6.17237591345001 8.0692129256312 7.76088703817441 6.01978350050121 7.86496005809218 6.29093484446805
"DIABRO_019900" 7.92169175643684 6.71570478334412 8.01199434216918 7.07505558679157 6.881348077429 6.69126394787079
"DIABRO_019903" 8.54278633902303 8.31426834872138 9.04713552626954 7.79345735624834 7.91095279758466 8.14771621453978
"DIABRO_019905" 8.98111636420445 8.25602129320612 8.52134573702019 8.80028053614379 8.61343263901579 8.52920380408455
"DIABRO_019908" 10.5645169476843 11.0138368602907 11.1145862445655 10.6397904962976 10.8234825862662 11.0538565291874
"DIABRO_019909" 5.440592598838 5.46764507602361 5.10409291609478 5.10409291609478 5.29702874508487 5.30194421592748
"DIABRO_019910" 7.81495792113015 7.23077066462142 8.93207526619975 7.9054592651557 7.12717370839441 8.14436720757165
"DIABRO_019913" 10.8124450834838 11.3167860346398 10.5592711950273 10.6491210917793 11.0462467986981 10.9198395926026
"DIABRO_019914" 10.3577770181594 9.98160030666429 10.2661034875773 10.2801587704758 10.1668228385433 10.1140230013474
"DIABRO_019916" 8.12814013294465 8.26300030795299 8.71593608767408 8.57016248376561 8.39639606996026 8.26632390050623
"DIABRO_019921" 10.734976937805 10.5059827157738 10.2306897927736 10.5150105824307 10.4299088662624 10.4638319965924
"DIABRO_019924" 7.47354285847992 6.26316822090498 5.33428981031315 7.78814353467593 6.17178338466767 5.10409291609478
"DIABRO_019936" 6.04144233841068 6.07289767047387 5.56303762462169 6.01978350050121 6.03381449740866 5.58685203486626
"DIABRO_019940" 8.61777362864557 8.74003313053283 9.16694992406226 8.99610131218673 8.94814856762038 8.90393661399846
"DIABRO_019943" 7.75188313471039 7.7567809902892 8.20302396152702 7.80402379191966 8.00565853308537 8.08267286461125
"DIABRO_019944" 7.29572970366739 7.48004455324245 7.6679959178611 7.02866771268844 7.26805648267088 7.16462265398189
"DIABRO_019945" 11.97043155574 12.336308281218 12.0397392700044 11.4442761782579 11.9655837233499 12.0665765348774
"DIABRO_019956" 11.3579038602555 11.3799666008108 10.6922897151349 11.0763023960631 10.9667439878036 11.1949323145573
"DIABRO_019957" 6.19639074059955 6.11432973639582 6.58417246144111 6.51896556940033 6.1055465541019 6.34839372304604
"DIABRO_019958" 9.74290578469349 9.85489427359057 9.67993183255862 10.2245724784554 9.91642683405254 10.0953290138198
"DIABRO_019959" 9.5714085319333 9.20477709185566 9.52154190723444 9.60374082503918 9.50078257004683 9.7747735539615
"DIABRO_019960" 8.21864508502028 8.15824585641468 8.78110427389068 8.22713094269386 8.12698708681832 8.37285810933657
"DIABRO_019961" 10.3083410977889 10.320958169663 9.83235726695203 10.4800414869102 10.5064873521594 10.603218012019
"DIABRO_019964" 9.89753630088857 9.28337902228721 10.3769609426516 9.98360134083861 9.39492260202513 9.93729185753237
"DIABRO_019967" 5.10409291609478 5.10409291609478 5.10409291609478 5.41387696868436 5.37674282518546 5.10409291609478
"DIABRO_019968" 6.14770858444223 5.52351974881145 6.59921083634117 6.27387843299716 5.7393218326733 7.73847838734446
"DIABRO_019970" 10.8474652952513 11.0204619212797 11.4665455971409 10.879390970595 11.0803127391494 10.9423462133447
"DIABRO_019975" 10.8259577800118 10.4676997026426 10.121181076165 11.5399492311113 11.2128074653926 11.060438257106
"DIABRO_019976" 9.58208339280542 9.5718753565421 9.35323361318454 9.80874126810114 9.82617315677394 9.74780583165758
"DIABRO_019977" 7.71259753242853 9.28677437616983 7.96631587554011 8.00452744305564 10.4724671057129 9.54589010033439
"DIABRO_019978" 11.7531277470141 11.5684028548365 11.1967245160466 11.6213084901316 11.2844075420085 11.5800729810168
"DIABRO_019979" 11.5213683298626 11.6797828136578 11.7660617299674 11.04075865009 11.0487669024309 11.7695064273343
"DIABRO_019980" 11.7173315156072 11.4589947027036 11.1202859542936 11.7361822771758 11.5078059741666 11.7326242906358
"DIABRO_019981" 6.70672472127188 7.80597551178534 7.20604535639934 6.6165109210471 8.21457725950113 7.10085346062901
"DIABRO_019985" 6.69207341841378 6.71570478334412 6.65743255557112 6.54772559284831 6.71358613229074 6.38942668515966
"DIABRO_019987" 6.28672072542324 5.73051859595727 6.34822387122263 6.4590460013795 5.81918790863331 5.97626221914113
"DIABRO_019988" 10.2813374900282 10.7500122269897 8.493261815523 10.2159014253389 10.8835417785674 8.78325304020287
"DIABRO_019990" 6.44578784715603 5.73051859595727 5.82527937781294 6.2552044738415 5.37674282518546 6.11232149750842
"DIABRO_020000" 5.57890891326941 5.61689101584826 5.75045938380248 5.59251025025394 5.64699555781606 5.66068133412924
"DIABRO_020001" 11.0134671393261 10.8615123215947 11.1837185624756 10.8939524230804 10.5803629818497 10.9332900555875
"DIABRO_020002" 9.52236512613119 10.0126311154462 10.2349015857434 9.80874126810114 10.2763089856331 10.0332873359508
"DIABRO_020003" 5.77262143061608 5.46764507602361 6.22768603836492 5.59251025025394 5.79366841629284 6.51557557779627
"DIABRO_020005" 8.40421915861372 8.55161107588122 7.76088703817441 8.45602572801042 8.58572145267204 8.28464838089826
"DIABRO_020006" 5.98276320250352 6.34556618249353 6.90004888065143 5.7915988332439 5.84375930267114 5.93272572129002
"DIABRO_020007" 9.93823400452593 7.29588506757208 7.25933311923324 8.04491569843413 7.2861355464157 7.83393464409052
"DIABRO_020014" 6.76355456276907 6.72690149053607 6.24884814558559 6.88877933610315 6.47120472260985 7.01830031594103
"DIABRO_020015" 6.01263761646463 5.93439722745936 6.45582287589376 6.29219845150319 6.01487044247726 5.95480406525868
"DIABRO_020016" 5.73013077752665 5.90870433683256 6.26955034070281 6.15583411510071 6.03381449740866 5.81092435616369
"DIABRO_020017" 13.508979588906 12.9120209952029 13.3920261803902 12.9969530932886 12.3937384007481 13.1809492500656
"DIABRO_020020" 10.9080112190698 10.1501346059246 11.3335269055419 10.7277778663522 9.84565012073708 11.2331058949307
"DIABRO_020026" 10.4928948467468 11.0087198650196 10.7999254014935 10.7196257355687 10.6747700007724 10.9280208997593
"DIABRO_020027" 10.4430894770674 10.4059635299622 9.7434454147349 10.6231330884068 10.7276384157988 10.4618439797859
"DIABRO_020029" 7.15213829367217 7.96982654475471 6.55347148876749 7.07505558679157 7.50107256534012 7.31457821977914
"DIABRO_020037" 12.0718675151752 12.0321520684072 11.341844012463 11.8284376810894 11.7819156798248 11.7654845096295
"DIABRO_020039" 6.40828104262726 6.05139853537734 6.03784275095569 6.65584660796843 6.55072146685004 6.62855194116205
"DIABRO_020042" 10.202917788022 10.594734262226 10.0878009341739 10.1023412906451 10.5433027196864 10.5215958042046
"DIABRO_020043" 10.0044872603018 10.5713187403452 9.62637824009905 10.4251078380089 10.9375770049777 9.75973397560297
"DIABRO_020046" 5.10409291609478 5.10409291609478 5.10409291609478 5.32335330900601 5.29702874508487 5.10409291609478
"DIABRO_020047" 8.98918025419471 8.04908385987275 7.04184766251286 8.67013182812971 7.8881475931156 8.17422397605931
"DIABRO_020051" 8.62124755380906 9.66733931915223 9.24019723124265 8.28420784687126 8.80165690222887 9.23043322521991
"DIABRO_020052" 6.21979609241802 5.93439722745936 5.70933476210773 6.2552044738415 6.2914409291525 5.30194421592748
"DIABRO_020054" 8.86316501398535 10.0932193722553 10.2485054733855 8.57320544231211 9.13754519429773 9.4883633289798
"DIABRO_020056" 8.06266321941114 6.54622922291704 7.52627506020862 8.07553943274247 7.42785278703783 8.1543903058263
"DIABRO_020060" 6.38900742688162 5.88207422900799 6.1611536131465 6.78958302593987 6.45934973754259 5.86221533686915
"DIABRO_020061" 6.42720267558808 7.55179948970016 7.01052972587959 6.37902859290768 7.70827950577158 7.09356725172844
"DIABRO_020065" 6.04144233841068 5.10409291609478 5.33428981031315 5.96896953501029 5.10409291609478 5.30194421592748
"DIABRO_020067" 7.67897466021555 8.2241798731409 7.59561295418581 7.57543430759046 8.59037769858749 8.24463928997559
"DIABRO_020068" 7.89867514050743 7.94382945580726 6.71282974509531 7.65986855942316 7.25586324108748 6.03734119736506
"DIABRO_020069" 5.95170468939648 6.55922035516438 5.92388633255518 6.09051075131218 6.85637317005971 6.83468726576811
"DIABRO_020070" 8.95115330903704 10.1732010175978 9.99770322603375 8.74210128790353 9.31881652238577 9.60601677691628
"DIABRO_020071" 5.10409291609478 5.31435950923722 7.02105615178995 5.10409291609478 5.10409291609478 7.0026909220462
"DIABRO_020072" 5.10409291609478 5.40119277784278 5.89251671900472 5.54136022560532 5.29702874508487 5.62513221192259
"DIABRO_020074" 7.47354285847992 7.86277792577647 6.75270878451437 8.08846102004035 7.97719998154411 8.14101017397558
"DIABRO_020075" 5.84990334001431 5.40119277784278 5.42929699744795 5.82448971416809 5.29702874508487 5.38367851377078
"DIABRO_020078" 6.28672072542324 5.10409291609478 5.10409291609478 6.04403421127023 5.10409291609478 5.10409291609478
"DIABRO_020079" 5.68433087139586 5.73051859595727 5.66501645333712 6.23615855264788 5.89041168774354 5.62513221192259
"DIABRO_020080" 7.03560038852217 6.47884606952605 6.73956618773067 6.53344016743882 6.93770733565785 6.36225639564776
"DIABRO_020082" 6.79097221782985 6.19176150439092 7.91373542740032 7.02866771268844 6.13928276547881 8.23209627734622
"DIABRO_020088" 11.0068914081213 11.8137105932797 11.3588179068659 11.1362155185146 10.9502136492802 10.9091826338947
"DIABRO_020089" 6.69207341841378 8.38942749650103 8.32796744830386 6.6165109210471 7.92967439018993 7.20544161665741
"DIABRO_020090" 8.23241650131496 8.44557892004785 7.73672622639783 8.6757990291499 8.97856109652925 8.51895834395421
"DIABRO_020091" 6.85687987288112 6.00664474000799 5.10409291609478 5.54136022560532 5.67951016116902 5.49887282470536
"DIABRO_020092" 6.36936506619391 6.59730360343534 6.26955034070281 6.84569730162063 7.16057029715667 7.01051996440665
"DIABRO_020095" 10.6086244978233 10.5720128899206 10.7352732419728 10.6683091451692 10.7139404395849 10.7537810623118
"DIABRO_020101" 10.8664788440799 10.5740933349212 11.3102797556982 10.3714704716851 10.5651835876901 10.3855909440837
"DIABRO_020102" 10.7602225685317 11.4194436553047 12.4556162588966 10.7086840125236 10.8288693519599 11.4772607725236
"DIABRO_020106" 9.63600794423405 10.4972380125685 8.74889284958105 10.1343968127907 9.9554887104778 9.46998576645555
"DIABRO_020108" 8.91208657016905 8.93920908977688 9.26104689134983 8.5762418910155 8.6869645283121 8.53175364262626
"DIABRO_020114" 8.01546431637683 5.79545138943457 6.30967179193222 5.68091019277146 5.7393218326733 5.99714530382881
"DIABRO_020115" 5.34230316244255 5.61689101584826 5.50196664240793 5.32335330900601 5.57494694570524 5.44624758809669
"DIABRO_020116" 6.09621638576507 5.90870433683256 6.06396919226576 5.63862335205249 6.23350858880606 5.75526423602029
"DIABRO_020117" 5.84990334001431 5.88207422900799 5.85971338227403 5.75692324572924 5.53423709024291 5.75526423602029
"DIABRO_020120" 7.54304205120363 7.88577251575732 8.76069052785931 7.11097931214413 8.38300572754198 9.50393048404509
"DIABRO_020121" 10.3629376954792 10.3159932154472 10.0831354421872 10.1210409497247 10.0211813903936 10.2462197535212
"DIABRO_020122" 11.1402534591481 11.284549962944 11.0769786415122 11.2433804422858 11.2971807121849 11.3017429045048
"DIABRO_020123" 12.5059370833238 10.3382019845526 12.2238346805294 11.790361141645 10.6322661732634 11.1217202280569
"DIABRO_020124" 5.10409291609478 8.41465940858681 8.78976429214523 5.10409291609478 8.47165430982822 8.70200194081446
"DIABRO_020125" 9.60668726335278 8.64230134924895 9.74196533676919 9.54949371547481 8.87773140446821 9.48705841701869
"DIABRO_020126" 9.23260763661091 9.59394858714765 9.7756275937168 9.04714000748557 9.4621518570125 9.7864810173426
"DIABRO_020127" 5.63436255077646 5.90870433683256 6.22768603836492 5.59251025025394 5.76709083781507 6.16458099654931
"DIABRO_020128" 12.3613934994807 13.070904394744 11.8487129683792 12.505867134945 11.9107741882914 12.110994848421
"DIABRO_020129" 10.2911172043205 8.86830465033806 10.0186252096617 10.0360063812738 8.75894801752088 9.08254848569911
"DIABRO_020130" 12.1073330489025 12.2999151472846 12.2383188226342 12.0327329713123 12.049542371073 12.4773896209163
"DIABRO_020131" 7.04664892688386 7.26734559226079 7.5333714554264 7.25333158538418 7.54118448239862 7.39810479279599
"DIABRO_020133" 13.0460079644588 11.8294648541848 12.9720376397168 12.339242555429 11.843194280031 11.7317999878456
"DIABRO_020134" 10.7949924707202 10.1133966000599 10.6216982650768 10.2976122838012 9.65675896307089 10.0243302454314
"DIABRO_020135" 5.34230316244255 5.95923801896697 5.70933476210773 5.72016045094632 5.81918790863331 6.13008622625745
"DIABRO_020136" 5.10409291609478 5.10409291609478 5.70933476210773 5.10409291609478 5.10409291609478 5.44624758809669
"DIABRO_020138" 7.28663440913442 6.09386350459916 6.92295060329893 7.18829416593266 5.89041168774354 6.53911418798574
"DIABRO_020141" 7.40023591352926 7.49227307040799 6.94543304919283 7.58164289325797 7.33316165972948 7.07886822157761
"DIABRO_020144" 6.7773427249807 6.74897815509286 7.04184766251286 6.2552044738415 6.31916011149157 5.78370585372365
"DIABRO_020145" 8.80032084050596 9.21194112512522 7.79050179638483 9.01851620162378 9.57506010628346 8.43966047016702
"DIABRO_020146" 5.51575601002663 8.19890564126566 6.22768603836492 5.59251025025394 8.01268314589555 6.44170921518702
"DIABRO_020147" 6.63152645530146 10.8229649284704 7.04184766251286 6.41177785572118 10.0056864075636 6.94646415639813
"DIABRO_020148" 10.0306767862164 10.5052560138609 9.8976057991464 10.0480007202019 9.99089750000587 10.2879692735505
"DIABRO_020149" 6.44578784715603 6.13432662022847 6.22768603836492 6.21672104615658 6.33273359056603 5.72543091073435
"DIABRO_020151" 10.877335205247 11.9816088500392 11.3271342428615 10.5854956656578 11.2704410680442 11.0290158341501
"DIABRO_020152" 12.7099369649236 10.5052560138609 11.2553967037079 12.4177364680977 11.1099770741791 13.3823143030215
"DIABRO_020153" 6.55097467460001 7.26734559226079 7.60235506698892 7.38881580687042 7.02871538686142 7.42670370481489
"DIABRO_020154" 6.01263761646463 5.69519984061999 6.06396919226576 5.96896953501029 5.61230188847463 5.86221533686915
"DIABRO_020155" 8.33374417170658 8.10082780505147 7.1217518299435 7.74487611921121 6.90582047083237 6.18134478969321
"DIABRO_020157" 5.8124003964559 5.93439722745936 6.06396919226576 5.32335330900601 6.15568012519531 6.32008049147858
"DIABRO_020158" 10.6224585220408 10.6834840079906 10.7426838092534 10.4015151673306 10.6807409402852 10.2849734110028
"DIABRO_020159" 5.63436255077646 6.07289767047387 5.61667471646197 5.72016045094632 5.61230188847463 5.49887282470536
"DIABRO_020160" 5.440592598838 5.65749938408477 5.42929699744795 5.10409291609478 5.7393218326733 5.66068133412924
"DIABRO_020161" 7.48144512428553 9.99926648380477 8.83229245425948 6.83468257706961 10.4110910626779 9.47920394624229
"DIABRO_020164" 8.93732322909718 9.33676303550917 8.53173539068933 9.00061248952983 9.04935224230055 8.23524253872067
"DIABRO_020165" 10.6598313587881 12.0536731977426 10.6305138623932 11.1705055856201 11.3651428995989 10.8343430987851
"DIABRO_020166" 5.91932537035558 5.82558064927863 5.50196664240793 5.63862335205249 6.17178338466767 5.75526423602029
"DIABRO_020167" 8.38385383925153 9.3530461502296 11.0389658483615 7.68879636820119 7.78472660352922 8.53683960565262
"DIABRO_020168" 10.7980429250686 11.4864906566163 10.6527132444268 10.6354636106513 9.68407426000903 10.4180827210212
"DIABRO_020169" 7.45759693785749 5.52351974881145 7.14096771114927 7.09314441419095 5.29702874508487 7.09356725172844
"DIABRO_020170" 9.79274986415858 9.91307689910471 9.16030347135663 9.4007705195571 8.78958439810557 8.88815871924658
"DIABRO_020171" 6.12234034152614 5.57261792929951 7.35171739671965 6.06759322022606 5.43777240329903 6.95465431779421
"DIABRO_020172" 8.9918581405077 8.68943299776702 9.84757355339383 9.30389379376232 8.97501656143953 10.117395985878
"DIABRO_020176" 10.5483018784902 8.89975943857612 9.23599065974457 10.4548844844233 8.92628436557039 8.32059718387671
"DIABRO_020178" 8.50939463126224 8.451682541289 8.95276278662367 8.45602572801042 8.43062856851884 8.55449821064404
"DIABRO_020179" 7.82110915887408 7.83939397694389 7.77873241090415 9.25759868991375 8.76718233875287 7.68813678792765
"DIABRO_020181" 5.10409291609478 8.08115250211578 8.29571851565633 5.10409291609478 7.98794029168845 7.95044453832922
"DIABRO_020184" 10.6756748103772 10.8671782812105 10.42197867685 10.7599330438948 10.4911230944591 10.7347014507117
"DIABRO_020185" 9.84535910221652 11.1153979928439 11.4856576978957 10.3895723655493 11.0724907437089 10.310241822117
"DIABRO_020187" 5.440592598838 5.46764507602361 5.70933476210773 5.10409291609478 5.61230188847463 5.30194421592748
"DIABRO_020188" 12.7838988212115 12.5694127042334 13.2395012054562 12.894957442726 12.024159837324 12.8881338689079
"DIABRO_020189" 8.52061281357736 8.49958665680123 8.4167767453957 8.86363376760359 8.5740135836732 8.40107713865078
"DIABRO_020190" 5.77262143061608 5.46764507602361 5.78896736693735 5.63862335205249 5.57494694570524 5.72543091073435
"DIABRO_020191" 9.40698456279411 9.7470442197349 9.67838487385953 9.63880028855598 9.89602402998305 10.0332873359508
"DIABRO_020195" 10.4095681899591 11.386292873054 11.0869095844899 10.1925201088867 10.8559851066977 10.6889862160286
"DIABRO_020197" 8.56100309738747 6.73799183526914 8.91372460872153 7.9487855696422 6.96109203148293 7.32072302821453
"DIABRO_020198" 7.98853480766178 8.30753947389865 8.42424179606705 8.09274179508572 8.24458032937725 8.26016233225255
"DIABRO_020199" 6.86963921247326 6.39192683705532 7.0521159405407 6.84569730162063 6.12257681923871 6.49151512312083
"DIABRO_020200" 6.63152645530146 6.34556618249353 6.68546389008822 7.11980398628408 6.45934973754259 6.46690366614812
"DIABRO_020201" 8.84252307058594 8.32763048829933 7.96631587554011 8.9594900235003 8.42802452629514 8.37000494595203
"DIABRO_020202" 11.7035738942606 11.70372448126 11.7411276871913 11.69728533999 11.8322667672941 11.9577539379481
"DIABRO_020203" 6.06927427631808 8.50546233634252 6.22768603836492 6.01978350050121 8.47921599292343 6.2608917878886
"DIABRO_020204" 9.20290576270533 8.59079527312185 8.7782058679989 9.21170313770721 9.833020129767 10.2991485923935
"DIABRO_020205" 7.80877907995513 7.4983457597878 7.43805570056393 8.17973929586604 7.2861355464157 7.53011477444177
"DIABRO_020207" 11.5162848902944 11.7678129822302 11.1617778595152 11.9691344623123 11.7967318004309 12.1250836701099
"DIABRO_020208" 11.8071029190958 11.9485948739115 10.9862550905724 11.4176539420096 11.5634926485112 11.3069181917993
"DIABRO_020209" 9.11728771351221 6.99527966641593 7.4902200798841 9.75118487993607 7.73423870436638 7.98845207654536
"DIABRO_020212" 8.42827639274478 8.35398082757882 8.99575386587705 8.67296825118201 8.66728453464738 8.84997208681131
"DIABRO_020213" 6.66220037437023 6.39192683705532 9.33369093707061 7.00962264066301 6.4473607008114 7.33898711978026
"DIABRO_020215" 5.10409291609478 5.10409291609478 5.10409291609478 5.10409291609478 5.10409291609478 5.10409291609478
"DIABRO_020216" 6.73548455179352 6.95905820383711 6.55347148876749 6.6165109210471 7.3098590994451 6.44170921518702
"DIABRO_020219" 11.4166269663989 5.57261792929951 5.85971338227403 10.2379578724932 5.43777240329903 5.10409291609478
"DIABRO_020224" 6.38900742688162 7.18547574610408 6.11391590498842 6.83468257706961 6.99160051356015 6.18134478969321
"DIABRO_020225" 6.09621638576507 5.69519984061999 6.68546389008822 5.94226448295537 5.48910861798042 6.07566101900448
"DIABRO_020227" 11.9469258346587 12.2513617553101 11.475466459389 11.8064822941321 11.9472442154213 11.6378303236892
"DIABRO_020230" 12.605025496791 13.0057674720404 11.8125624482095 12.5606884007418 12.5496672705896 12.318842383532
"DIABRO_020231" 7.42512229056294 7.90389678481955 8.90047111301227 9.10482020591182 6.52859027393067 9.60601677691628
"DIABRO_020232" 10.5153139319071 10.6943625240111 10.6416562915451 10.6121649171501 10.981329053358 11.1052635791889
"DIABRO_020233" 7.80877907995513 6.74897815509286 7.59561295418581 6.57575215005358 6.23350858880606 7.1080981785186
"DIABRO_020235" 6.58389633548456 6.02932837731294 7.76088703817441 6.65584660796843 6.07044294188047 6.90467580721751
"DIABRO_020236" 6.56755784798313 5.10409291609478 6.92295060329893 6.68133617484166 5.10409291609478 6.73125244871101
"DIABRO_020243" 12.7674633689551 12.6807081142616 12.4821912681919 12.6127692382605 12.3881118819215 12.703720395745
"DIABRO_020244" 9.07247906249363 8.74003313053283 8.355592597253 9.65458778485334 8.54551423073278 9.23821803359941
"DIABRO_020249" 5.34230316244255 5.57261792929951 5.10409291609478 5.54136022560532 5.57494694570524 5.44624758809669
"DIABRO_020250" 6.38900742688162 6.34556618249353 6.55347148876749 6.48942369543611 6.34612496952832 6.40274635467825
"DIABRO_020253" 10.9178595443352 11.2481074007639 10.5525398348015 10.866527928091 11.1011012050186 10.9541762008411
"DIABRO_020254" 6.73548455179352 7.0898019310683 6.62869610955425 6.443525098018 7.50107256534012 6.81653749182771
"DIABRO_020255" 10.201765987736 10.12952596075 9.978986682081 10.4074496501067 9.82224591916591 10.2127149025905
"DIABRO_020256" 8.30366978701127 8.34086718652128 8.28753961117538 8.82086135868021 8.91707457628561 8.51895834395421
"DIABRO_020257" 8.46748424041376 8.45775994964416 8.53518175947364 8.72308006371311 8.57166037715264 8.45856448995492
"DIABRO_020258" 8.08313864927829 5.98329955144691 6.69922767026006 7.87079810071563 6.03381449740866 6.18134478969321
"DIABRO_020260" 6.85687987288112 6.82314945073009 6.87670962344916 6.71854391224347 7.02137992116234 7.10085346062901
"DIABRO_020261" 10.9470072198246 11.6671742998874 10.662123588692 9.68983642799462 11.3070377708126 9.78435946357252
"DIABRO_020263" 12.0582603850611 12.1282170713615 11.97170454028 12.3447723759101 12.4591251240143 12.4364924932414
"DIABRO_020264" 10.9836372759324 12.4107235372337 11.3855673346856 10.2274512676755 12.7438298770868 12.6887913986019
"DIABRO_020266" 10.0941390865213 8.51423042804008 9.11518757077847 9.99941183340438 9.83204398371279 8.88815871924658
"DIABRO_020267" 8.53911474525153 8.74251653900223 8.3477547433838 7.16303643170673 8.0676405297342 7.72493160666423
"DIABRO_020268" 8.47903788556075 8.84771138680558 7.16926187464056 8.30273042153821 8.7485877308014 6.40274635467825
"DIABRO_020269" 9.25726799978941 8.623541962983 9.26518068101984 8.58531245950692 8.24160868000857 8.53429890425612
"DIABRO_020273" 7.89867514050743 6.34556618249353 7.06230128415525 8.15951039984466 6.21845743720924 6.34839372304604
"DIABRO_020274" 11.2966878150002 11.5307076810482 11.4979680068351 11.0559449501667 10.7664377951646 11.030804431546
