"preprocessed" "module_detected" "compared" "submodule_detected"
"DIABRO_010364" TRUE "royalblue" TRUE "yellow"
"DIABRO_010365" TRUE "yellowgreen" TRUE "turquoise"
"DIABRO_010366" TRUE "steelblue" TRUE "yellow"
"DIABRO_010368" TRUE "black" TRUE "red"
"DIABRO_010369" TRUE "darkturquoise" TRUE "turquoise"
"DIABRO_010370" TRUE "darkolivegreen" TRUE "brown"
"DIABRO_010371" TRUE "mediumpurple3" TRUE "brown"
"DIABRO_010372" TRUE "lightgreen" TRUE "turquoise"
"DIABRO_010374" TRUE "lightcyan" TRUE "tan"
"DIABRO_010375" TRUE "red" TRUE "black"
"DIABRO_010376" TRUE "turquoise" TRUE "blue"
"DIABRO_010377" TRUE "royalblue" TRUE "yellow"
"DIABRO_010378" TRUE "yellow" TRUE "black"
"DIABRO_010379" TRUE "orange" TRUE "turquoise"
"DIABRO_010380" TRUE "greenyellow" TRUE "purple"
"DIABRO_010381" TRUE "skyblue3" TRUE "brown"
"DIABRO_010382" TRUE "turquoise" TRUE "midnightblue"
"DIABRO_010385" TRUE "blue" TRUE "turquoise"
"DIABRO_010386" TRUE "green" TRUE "turquoise"
"DIABRO_010387" TRUE "blue" TRUE "lightgreen"
"DIABRO_010388" TRUE "darkorange" TRUE "black"
"DIABRO_010389" TRUE "grey60" TRUE "turquoise"
"DIABRO_010390" TRUE "darkred" TRUE "green"
"DIABRO_010391" TRUE "black" TRUE "green"
"DIABRO_010392" TRUE "red" TRUE "brown"
"DIABRO_010393" TRUE "greenyellow" TRUE "magenta"
"DIABRO_010395" TRUE "green" TRUE "turquoise"
"DIABRO_010396" TRUE "black" TRUE "purple"
"DIABRO_010397" TRUE "royalblue" TRUE "pink"
"DIABRO_010398" TRUE "saddlebrown" TRUE "turquoise"
"DIABRO_010399" TRUE "grey" TRUE "grey"
"DIABRO_010400" TRUE "purple" TRUE "turquoise"
"DIABRO_010401" TRUE "pink" TRUE "turquoise"
"DIABRO_010402" TRUE "cyan" TRUE "turquoise"
"DIABRO_010403" TRUE "brown" TRUE "turquoise"
"DIABRO_010404" TRUE "blue" TRUE "royalblue"
"DIABRO_010405" TRUE "skyblue" TRUE "yellow"
"DIABRO_010406" TRUE "blue" TRUE "black"
"DIABRO_010407" TRUE "darkorange" TRUE "brown"
"DIABRO_010408" TRUE "black" TRUE "blue"
"DIABRO_010409" TRUE "grey60" TRUE "brown"
"DIABRO_010414" TRUE "salmon" TRUE "red"
"DIABRO_010415" TRUE "magenta" TRUE "brown"
"DIABRO_010416" TRUE "magenta" TRUE "brown"
"DIABRO_010417" TRUE "pink" TRUE "magenta"
"DIABRO_010418" TRUE "red" TRUE "brown"
"DIABRO_010420" TRUE "turquoise" TRUE "blue"
"DIABRO_010423" TRUE "pink" TRUE "blue"
"DIABRO_010424" TRUE "cyan" TRUE "turquoise"
"DIABRO_010426" TRUE "cyan" TRUE "turquoise"
"DIABRO_010430" TRUE "brown" TRUE "purple"
"DIABRO_010431" TRUE "darkorange" TRUE "turquoise"
"DIABRO_010432" TRUE "green" TRUE "turquoise"
"DIABRO_010434" TRUE "pink" TRUE "green"
"DIABRO_010435" TRUE "grey60" TRUE "brown"
"DIABRO_010436" TRUE "grey60" TRUE "brown"
"DIABRO_010437" TRUE "magenta" TRUE "green"
"DIABRO_010438" TRUE "grey60" TRUE "blue"
"DIABRO_010439" TRUE "red" TRUE "yellow"
"DIABRO_010440" TRUE "pink" TRUE "yellow"
"DIABRO_010441" TRUE "lightgreen" TRUE "blue"
"DIABRO_010442" TRUE "brown" TRUE "darkturquoise"
"DIABRO_010443" TRUE "greenyellow" TRUE "yellow"
"DIABRO_010445" TRUE "darkturquoise" TRUE "red"
"DIABRO_010449" TRUE "purple" TRUE "turquoise"
"DIABRO_010450" TRUE "darkgreen" TRUE "blue"
"DIABRO_010455" TRUE "turquoise" TRUE "red"
"DIABRO_010456" TRUE "royalblue" TRUE "brown"
"DIABRO_010457" TRUE "magenta" TRUE "yellow"
"DIABRO_010458" TRUE "turquoise" TRUE "cyan"
"DIABRO_010459" TRUE "lightcyan" TRUE "black"
"DIABRO_010460" TRUE "darkred" TRUE "brown"
"DIABRO_010461" TRUE "yellow" TRUE "royalblue"
"DIABRO_010462" TRUE "magenta" TRUE "turquoise"
"DIABRO_010463" TRUE "turquoise" TRUE "turquoise"
"DIABRO_010465" TRUE "darkred" TRUE "turquoise"
"DIABRO_010466" TRUE "royalblue" TRUE "yellow"
"DIABRO_010467" TRUE "darkolivegreen" TRUE "brown"
"DIABRO_010468" TRUE "turquoise" TRUE "blue"
"DIABRO_010469" TRUE "yellow" TRUE "orange"
"DIABRO_010470" TRUE "tan" TRUE "brown"
"DIABRO_010471" TRUE "darkred" TRUE "magenta"
"DIABRO_010472" TRUE "black" TRUE "turquoise"
"DIABRO_010473" TRUE "steelblue" TRUE "brown"
"DIABRO_010474" TRUE "purple" TRUE "blue"
"DIABRO_010475" TRUE "cyan" TRUE "yellow"
"DIABRO_010476" TRUE "darkgreen" TRUE "turquoise"
"DIABRO_010477" TRUE "violet" TRUE "turquoise"
"DIABRO_010478" TRUE "grey" TRUE "grey"
"DIABRO_010480" TRUE "green" TRUE "turquoise"
"DIABRO_010481" TRUE "darkgrey" TRUE "blue"
"DIABRO_010482" TRUE "brown" TRUE "yellow"
"DIABRO_010485" TRUE "magenta" TRUE "turquoise"
"DIABRO_010487" TRUE "pink" TRUE "tan"
"DIABRO_010489" TRUE "lightyellow" TRUE "turquoise"
"DIABRO_010490" TRUE "lightcyan" TRUE "green"
"DIABRO_010491" TRUE "orangered4" TRUE "turquoise"
"DIABRO_010492" TRUE "salmon" TRUE "pink"
"DIABRO_010493" TRUE "pink" TRUE "black"
"DIABRO_010494" TRUE "grey" TRUE "grey"
"DIABRO_010495" TRUE "darkred" TRUE "green"
"DIABRO_010496" TRUE "paleturquoise" TRUE "yellow"
"DIABRO_010497" TRUE "pink" TRUE "turquoise"
"DIABRO_010498" TRUE "grey" TRUE "turquoise"
"DIABRO_010499" TRUE "brown" TRUE "lightyellow"
"DIABRO_010500" TRUE "red" TRUE "greenyellow"
"DIABRO_010501" TRUE "turquoise" TRUE "magenta"
"DIABRO_010502" TRUE "pink" TRUE "red"
"DIABRO_010503" TRUE "green" TRUE "turquoise"
"DIABRO_010504" TRUE "lightgreen" TRUE "blue"
"DIABRO_010505" TRUE "blue" TRUE "greenyellow"
"DIABRO_010506" TRUE "blue" TRUE "red"
"DIABRO_010507" TRUE "blue" TRUE "lightcyan"
"DIABRO_010508" TRUE "darkorange" TRUE "green"
"DIABRO_010509" TRUE "yellow" TRUE "cyan"
"DIABRO_010510" TRUE "lightcyan" TRUE "purple"
"DIABRO_010511" TRUE "turquoise" TRUE "brown"
"DIABRO_010512" TRUE "midnightblue" TRUE "green"
"DIABRO_010513" TRUE "midnightblue" TRUE "blue"
"DIABRO_010514" TRUE "grey60" TRUE "blue"
"DIABRO_010515" TRUE "green" TRUE "turquoise"
"DIABRO_010516" TRUE "mediumpurple3" TRUE "turquoise"
"DIABRO_010517" TRUE "darkorange" TRUE "yellow"
"DIABRO_010518" TRUE "lightcyan" TRUE "turquoise"
"DIABRO_010519" TRUE "purple" TRUE "magenta"
"DIABRO_010520" TRUE "grey60" TRUE "turquoise"
"DIABRO_010521" TRUE "purple" TRUE "green"
"DIABRO_010522" TRUE "blue" TRUE "lightcyan"
"DIABRO_010523" TRUE "paleturquoise" TRUE "yellow"
"DIABRO_010524" TRUE "turquoise" TRUE "turquoise"
"DIABRO_010526" TRUE "turquoise" TRUE "lightyellow"
"DIABRO_010527" TRUE "yellowgreen" TRUE "blue"
"DIABRO_010528" TRUE "purple" TRUE "brown"
"DIABRO_010530" TRUE "darkgreen" TRUE "turquoise"
"DIABRO_010531" TRUE "plum1" TRUE "blue"
"DIABRO_010532" TRUE "orange" TRUE "turquoise"
"DIABRO_010533" TRUE "green" TRUE "turquoise"
"DIABRO_010534" TRUE "yellow" TRUE "grey60"
"DIABRO_010536" TRUE "lightcyan" TRUE "green"
"DIABRO_010537" TRUE "pink" TRUE "turquoise"
"DIABRO_010538" TRUE "turquoise" TRUE "magenta"
"DIABRO_010539" TRUE "yellowgreen" TRUE "blue"
"DIABRO_010541" TRUE "magenta" TRUE "turquoise"
"DIABRO_010542" TRUE "yellowgreen" TRUE "blue"
"DIABRO_010544" TRUE "brown" TRUE "turquoise"
"DIABRO_010546" TRUE "white" TRUE "green"
"DIABRO_010547" TRUE "darkmagenta" TRUE "green"
"DIABRO_010549" TRUE "blue" TRUE "lightyellow"
"DIABRO_010550" TRUE "darkolivegreen" TRUE "brown"
"DIABRO_010551" TRUE "blue" TRUE "green"
"DIABRO_010552" TRUE "paleturquoise" TRUE "blue"
"DIABRO_010554" TRUE "darkred" TRUE "turquoise"
"DIABRO_010555" TRUE "darkgrey" TRUE "magenta"
"DIABRO_010556" TRUE "brown" TRUE "grey60"
"DIABRO_010557" TRUE "salmon" TRUE "purple"
"DIABRO_010558" TRUE "steelblue" TRUE "yellow"
"DIABRO_010559" TRUE "skyblue3" TRUE "yellow"
"DIABRO_010561" TRUE "brown" TRUE "black"
"DIABRO_010562" TRUE "darkmagenta" TRUE "turquoise"
"DIABRO_010563" TRUE "green" TRUE "turquoise"
"DIABRO_010564" TRUE "yellow" TRUE "yellow"
"DIABRO_010565" TRUE "darkolivegreen" TRUE "blue"
"DIABRO_010566" TRUE "orange" TRUE "brown"
"DIABRO_010567" TRUE "greenyellow" TRUE "green"
"DIABRO_010568" TRUE "brown" TRUE "red"
"DIABRO_010569" TRUE "yellow" TRUE "darkgreen"
"DIABRO_010570" TRUE "darkorange" TRUE "red"
"DIABRO_010571" TRUE "turquoise" TRUE "turquoise"
"DIABRO_010572" TRUE "yellow" TRUE "green"
"DIABRO_010574" TRUE "darkred" TRUE "red"
"DIABRO_010575" TRUE "salmon" TRUE "yellow"
"DIABRO_010576" TRUE "skyblue3" TRUE "blue"
"DIABRO_010577" TRUE "salmon" TRUE "blue"
"DIABRO_010578" TRUE "darkmagenta" TRUE "blue"
"DIABRO_010579" TRUE "red" TRUE "turquoise"
"DIABRO_010581" TRUE "salmon" TRUE "black"
"DIABRO_010582" TRUE "turquoise" TRUE "darkred"
"DIABRO_010583" TRUE "turquoise" TRUE "blue"
"DIABRO_010584" TRUE "darkred" TRUE "red"
"DIABRO_010586" TRUE "midnightblue" TRUE "yellow"
"DIABRO_010587" TRUE "purple" TRUE "blue"
"DIABRO_010588" TRUE "orange" TRUE "brown"
"DIABRO_010591" TRUE "turquoise" TRUE "turquoise"
"DIABRO_010593" TRUE "turquoise" TRUE "tan"
"DIABRO_010594" TRUE "purple" TRUE "blue"
"DIABRO_010595" TRUE "red" TRUE "yellow"
"DIABRO_010600" TRUE "darkred" TRUE "brown"
"DIABRO_010601" TRUE "brown" TRUE "black"
"DIABRO_010602" TRUE "blue" TRUE "grey60"
"DIABRO_010603" TRUE "brown" TRUE "orange"
"DIABRO_010604" TRUE "lightyellow" TRUE "turquoise"
"DIABRO_010605" TRUE "yellow" TRUE "green"
"DIABRO_010606" TRUE "darkorange" TRUE "green"
"DIABRO_010607" TRUE "red" TRUE "blue"
"DIABRO_010608" TRUE "grey" TRUE "grey"
"DIABRO_010609" TRUE "yellow" TRUE "lightyellow"
"DIABRO_010612" TRUE "black" TRUE "purple"
"DIABRO_010613" TRUE "black" TRUE "purple"
"DIABRO_010621" TRUE "tan" TRUE "turquoise"
"DIABRO_010623" TRUE "pink" TRUE "brown"
"DIABRO_010624" TRUE "black" TRUE "red"
"DIABRO_010625" TRUE "cyan" TRUE "brown"
"DIABRO_010626" TRUE "purple" TRUE "red"
"DIABRO_010627" TRUE "turquoise" TRUE "green"
"DIABRO_010628" TRUE "darkgrey" TRUE "turquoise"
"DIABRO_010629" TRUE "turquoise" TRUE "blue"
"DIABRO_010631" TRUE "blue" TRUE "greenyellow"
"DIABRO_010632" TRUE "darkgrey" TRUE "yellow"
"DIABRO_010633" TRUE "blue" TRUE "steelblue"
"DIABRO_010636" TRUE "brown" TRUE "pink"
"DIABRO_010637" TRUE "darkolivegreen" TRUE "blue"
"DIABRO_010638" TRUE "pink" TRUE "purple"
"DIABRO_010639" TRUE "yellow" TRUE "pink"
"DIABRO_010641" TRUE "turquoise" TRUE "blue"
"DIABRO_010642" TRUE "brown" TRUE "blue"
"DIABRO_010643" TRUE "brown" TRUE "brown"
"DIABRO_010644" TRUE "darkgrey" TRUE "brown"
"DIABRO_010645" TRUE "brown" TRUE "saddlebrown"
"DIABRO_010647" TRUE "brown" TRUE "blue"
"DIABRO_010648" TRUE "yellow" TRUE "black"
"DIABRO_010650" TRUE "lightyellow" TRUE "turquoise"
"DIABRO_010652" TRUE "blue" TRUE "orange"
"DIABRO_010658" TRUE "darkolivegreen" TRUE "blue"
"DIABRO_010659" TRUE "lightcyan" TRUE "magenta"
"DIABRO_010660" TRUE "lightcyan" TRUE "black"
"DIABRO_010661" TRUE "darkorange" TRUE "red"
"DIABRO_010662" TRUE "black" TRUE "red"
"DIABRO_010663" TRUE "blue" TRUE "turquoise"
"DIABRO_010664" TRUE "grey60" TRUE "brown"
"DIABRO_010665" TRUE "lightcyan" TRUE "greenyellow"
"DIABRO_010666" TRUE "turquoise" TRUE "turquoise"
"DIABRO_010667" TRUE "lightgreen" TRUE "blue"
"DIABRO_010672" TRUE "turquoise" TRUE "pink"
"DIABRO_010673" TRUE "black" TRUE "green"
"DIABRO_010677" TRUE "black" TRUE "midnightblue"
"DIABRO_010682" TRUE "yellow" TRUE "red"
"DIABRO_010683" TRUE "green" TRUE "turquoise"
"DIABRO_010684" TRUE "tan" TRUE "black"
"DIABRO_010685" TRUE "green" TRUE "turquoise"
"DIABRO_010686" TRUE "turquoise" TRUE "blue"
"DIABRO_010687" TRUE "magenta" TRUE "blue"
"DIABRO_010688" TRUE "black" TRUE "turquoise"
"DIABRO_010689" TRUE "grey60" TRUE "turquoise"
"DIABRO_010695" TRUE "turquoise" TRUE "blue"
"DIABRO_010697" TRUE "darkturquoise" TRUE "turquoise"
"DIABRO_010699" TRUE "purple" TRUE "turquoise"
"DIABRO_010705" TRUE "salmon" TRUE "pink"
"DIABRO_010706" TRUE "pink" TRUE "lightgreen"
"DIABRO_010707" TRUE "cyan" TRUE "green"
"DIABRO_010708" TRUE "purple" TRUE "purple"
"DIABRO_010709" TRUE "magenta" TRUE "magenta"
"DIABRO_010710" TRUE "lightcyan" TRUE "green"
"DIABRO_010711" TRUE "pink" TRUE "yellow"
"DIABRO_010712" TRUE "cyan" TRUE "green"
"DIABRO_010713" TRUE "orange" TRUE "yellow"
"DIABRO_010714" TRUE "red" TRUE "blue"
"DIABRO_010715" TRUE "red" TRUE "magenta"
"DIABRO_010717" TRUE "green" TRUE "turquoise"
"DIABRO_010719" TRUE "magenta" TRUE "turquoise"
"DIABRO_010722" TRUE "lightyellow" TRUE "turquoise"
"DIABRO_010723" TRUE "green" TRUE "turquoise"
"DIABRO_010724" TRUE "lightyellow" TRUE "brown"
"DIABRO_010725" TRUE "lightgreen" TRUE "green"
"DIABRO_010726" TRUE "midnightblue" TRUE "black"
"DIABRO_010727" TRUE "lightgreen" TRUE "green"
"DIABRO_010728" TRUE "darkgrey" TRUE "pink"
"DIABRO_010729" TRUE "lightgreen" TRUE "blue"
"DIABRO_010730" TRUE "tan" TRUE "turquoise"
"DIABRO_010731" TRUE "blue" TRUE "black"
"DIABRO_010732" TRUE "sienna3" TRUE "brown"
"DIABRO_010734" TRUE "midnightblue" TRUE "green"
"DIABRO_010735" TRUE "tan" TRUE "magenta"
"DIABRO_010736" TRUE "yellow" TRUE "turquoise"
"DIABRO_010737" TRUE "lightcyan" TRUE "green"
"DIABRO_010739" TRUE "green" TRUE "turquoise"
"DIABRO_010741" TRUE "green" TRUE "turquoise"
"DIABRO_010742" TRUE "brown" TRUE "orange"
"DIABRO_010743" TRUE "green" TRUE "turquoise"
"DIABRO_010744" TRUE "darkred" TRUE "pink"
"DIABRO_010745" TRUE "saddlebrown" TRUE "blue"
"DIABRO_010746" TRUE "yellow" TRUE "tan"
"DIABRO_010747" TRUE "black" TRUE "turquoise"
"DIABRO_010748" TRUE "green" TRUE "turquoise"
"DIABRO_010749" TRUE "turquoise" TRUE "lightyellow"
"DIABRO_010750" TRUE "turquoise" TRUE "royalblue"
"DIABRO_010752" TRUE "darkturquoise" TRUE "brown"
"DIABRO_010754" TRUE "turquoise" TRUE "red"
"DIABRO_010755" TRUE "blue" TRUE "white"
"DIABRO_010756" TRUE "blue" TRUE "grey60"
"DIABRO_010757" TRUE "salmon" TRUE "turquoise"
"DIABRO_010758" TRUE "turquoise" TRUE "brown"
"DIABRO_010759" TRUE "blue" TRUE "black"
"DIABRO_010760" TRUE "greenyellow" TRUE "turquoise"
"DIABRO_010761" TRUE "violet" TRUE "turquoise"
"DIABRO_010762" TRUE "yellow" TRUE "tan"
"DIABRO_010763" TRUE "turquoise" TRUE "blue"
"DIABRO_010764" TRUE "orangered4" TRUE "brown"
"DIABRO_010765" TRUE "greenyellow" TRUE "turquoise"
"DIABRO_010766" TRUE "blue" TRUE "darkorange"
"DIABRO_010768" TRUE "pink" TRUE "blue"
"DIABRO_010769" TRUE "green" TRUE "turquoise"
"DIABRO_010770" TRUE "turquoise" TRUE "turquoise"
"DIABRO_010771" TRUE "yellow" TRUE "yellow"
"DIABRO_010772" TRUE "orangered4" TRUE "turquoise"
"DIABRO_010774" TRUE "blue" TRUE "brown"
"DIABRO_010775" TRUE "salmon" TRUE "magenta"
"DIABRO_010776" TRUE "darkolivegreen" TRUE "red"
"DIABRO_010777" TRUE "magenta" TRUE "magenta"
"DIABRO_010778" TRUE "purple" TRUE "salmon"
"DIABRO_010779" TRUE "grey" TRUE "turquoise"
"DIABRO_010780" TRUE "salmon" TRUE "blue"
"DIABRO_010781" TRUE "salmon" TRUE "pink"
"DIABRO_010782" TRUE "brown" TRUE "turquoise"
"DIABRO_010784" TRUE "grey" TRUE "turquoise"
"DIABRO_010785" TRUE "darkturquoise" TRUE "blue"
"DIABRO_010786" TRUE "brown" TRUE "darkorange"
"DIABRO_010787" TRUE "green" TRUE "turquoise"
"DIABRO_010788" TRUE "turquoise" TRUE "turquoise"
"DIABRO_010789" TRUE "turquoise" TRUE "turquoise"
"DIABRO_010791" TRUE "green" TRUE "turquoise"
"DIABRO_010792" TRUE "yellowgreen" TRUE "turquoise"
"DIABRO_010793" TRUE "lightgreen" TRUE "turquoise"
"DIABRO_010794" TRUE "pink" TRUE "tan"
"DIABRO_010796" TRUE "yellow" TRUE "cyan"
"DIABRO_010797" TRUE "brown" TRUE "skyblue"
"DIABRO_010801" TRUE "paleturquoise" TRUE "brown"
"DIABRO_010802" TRUE "black" TRUE "turquoise"
"DIABRO_010807" TRUE "greenyellow" TRUE "blue"
"DIABRO_010818" TRUE "cyan" TRUE "turquoise"
"DIABRO_010833" TRUE "turquoise" TRUE "greenyellow"
"DIABRO_010834" TRUE "brown" TRUE "turquoise"
"DIABRO_010835" TRUE "brown" TRUE "turquoise"
"DIABRO_010838" TRUE "brown" TRUE "darkgreen"
"DIABRO_010840" TRUE "darkgrey" TRUE "black"
"DIABRO_010843" TRUE "darkorange" TRUE "turquoise"
"DIABRO_010851" TRUE "orange" TRUE "brown"
"DIABRO_010854" TRUE "green" TRUE "turquoise"
"DIABRO_010855" TRUE "turquoise" TRUE "greenyellow"
"DIABRO_010856" TRUE "darkgrey" TRUE "brown"
"DIABRO_010857" TRUE "pink" TRUE "purple"
"DIABRO_010858" TRUE "brown" TRUE "red"
"DIABRO_010859" TRUE "steelblue" TRUE "blue"
"DIABRO_010860" TRUE "greenyellow" TRUE "green"
"DIABRO_010861" TRUE "darkorange" TRUE "turquoise"
"DIABRO_010862" TRUE "lightgreen" TRUE "yellow"
"DIABRO_010863" TRUE "red" TRUE "blue"
"DIABRO_010864" TRUE "lightgreen" TRUE "blue"
"DIABRO_010866" TRUE "turquoise" TRUE "black"
"DIABRO_010867" TRUE "red" TRUE "blue"
"DIABRO_010868" TRUE "darkred" TRUE "turquoise"
"DIABRO_010869" TRUE "turquoise" TRUE "turquoise"
"DIABRO_010872" TRUE "purple" TRUE "purple"
"DIABRO_010873" TRUE "paleturquoise" TRUE "turquoise"
"DIABRO_010874" TRUE "lightcyan" TRUE "turquoise"
"DIABRO_010875" TRUE "brown" TRUE "white"
"DIABRO_010877" TRUE "lightcyan" TRUE "greenyellow"
"DIABRO_010878" TRUE "pink" TRUE "greenyellow"
"DIABRO_010879" TRUE "brown" TRUE "tan"
"DIABRO_010881" TRUE "royalblue" TRUE "brown"
"DIABRO_010884" TRUE "skyblue" TRUE "turquoise"
"DIABRO_010886" TRUE "darkolivegreen" TRUE "turquoise"
"DIABRO_010888" TRUE "darkred" TRUE "green"
"DIABRO_010889" TRUE "cyan" TRUE "turquoise"
"DIABRO_010890" TRUE "skyblue" TRUE "yellow"
"DIABRO_010891" TRUE "black" TRUE "turquoise"
"DIABRO_010892" TRUE "pink" TRUE "red"
"DIABRO_010893" TRUE "purple" TRUE "blue"
"DIABRO_010894" TRUE "green" TRUE "turquoise"
"DIABRO_010895" TRUE "yellow" TRUE "green"
"DIABRO_010897" TRUE "green" TRUE "turquoise"
"DIABRO_010898" TRUE "lightgreen" TRUE "black"
"DIABRO_010899" TRUE "yellow" TRUE "tan"
"DIABRO_010901" TRUE "skyblue" TRUE "turquoise"
"DIABRO_010904" TRUE "blue" TRUE "pink"
"DIABRO_010905" TRUE "turquoise" TRUE "turquoise"
"DIABRO_010906" TRUE "turquoise" TRUE "blue"
"DIABRO_010907" TRUE "steelblue" TRUE "brown"
"DIABRO_010908" TRUE "yellow" TRUE "yellow"
"DIABRO_010910" TRUE "saddlebrown" TRUE "turquoise"
"DIABRO_010911" TRUE "darkgrey" TRUE "red"
"DIABRO_010913" TRUE "turquoise" TRUE "blue"
"DIABRO_010914" TRUE "grey" TRUE "grey"
"DIABRO_010915" TRUE "salmon" TRUE "pink"
"DIABRO_010916" TRUE "darkolivegreen" TRUE "turquoise"
"DIABRO_010917" TRUE "mediumpurple3" TRUE "blue"
"DIABRO_010918" TRUE "green" TRUE "turquoise"
"DIABRO_010919" TRUE "darkorange" TRUE "blue"
"DIABRO_010920" TRUE "sienna3" TRUE "turquoise"
"DIABRO_010921" TRUE "green" TRUE "turquoise"
"DIABRO_010924" TRUE "greenyellow" TRUE "purple"
"DIABRO_010925" TRUE "yellow" TRUE "blue"
"DIABRO_010926" TRUE "yellow" TRUE "lightcyan"
"DIABRO_010927" TRUE "yellow" TRUE "brown"
"DIABRO_010928" TRUE "purple" TRUE "pink"
"DIABRO_010929" TRUE "purple" TRUE "green"
"DIABRO_010930" TRUE "brown" TRUE "red"
"DIABRO_010931" TRUE "steelblue" TRUE "turquoise"
"DIABRO_010932" TRUE "yellow" TRUE "midnightblue"
"DIABRO_010933" TRUE "greenyellow" TRUE "pink"
"DIABRO_010934" TRUE "turquoise" TRUE "yellow"
"DIABRO_010935" TRUE "steelblue" TRUE "yellow"
"DIABRO_010936" TRUE "green" TRUE "turquoise"
"DIABRO_010937" TRUE "turquoise" TRUE "salmon"
"DIABRO_010938" TRUE "red" TRUE "blue"
"DIABRO_010939" TRUE "purple" TRUE "greenyellow"
"DIABRO_010940" TRUE "darkgrey" TRUE "red"
"DIABRO_010941" TRUE "darkgrey" TRUE "blue"
"DIABRO_010942" TRUE "pink" TRUE "green"
"DIABRO_010943" TRUE "darkgreen" TRUE "turquoise"
"DIABRO_010944" TRUE "turquoise" TRUE "blue"
"DIABRO_010945" TRUE "orangered4" TRUE "turquoise"
"DIABRO_010947" TRUE "yellow" TRUE "yellow"
"DIABRO_010948" TRUE "tan" TRUE "brown"
"DIABRO_010950" TRUE "brown" TRUE "tan"
"DIABRO_010951" TRUE "steelblue" TRUE "brown"
"DIABRO_010952" TRUE "tan" TRUE "turquoise"
"DIABRO_010953" TRUE "yellow" TRUE "purple"
"DIABRO_010954" TRUE "salmon" TRUE "blue"
"DIABRO_010955" TRUE "darkturquoise" TRUE "turquoise"
"DIABRO_010958" TRUE "salmon" TRUE "blue"
"DIABRO_010959" TRUE "pink" TRUE "turquoise"
"DIABRO_010960" TRUE "darkolivegreen" TRUE "turquoise"
"DIABRO_010962" TRUE "saddlebrown" TRUE "turquoise"
"DIABRO_010963" TRUE "darkturquoise" TRUE "turquoise"
"DIABRO_010964" TRUE "white" TRUE "turquoise"
"DIABRO_010965" TRUE "black" TRUE "red"
"DIABRO_010967" TRUE "blue" TRUE "brown"
"DIABRO_010968" TRUE "purple" TRUE "turquoise"
"DIABRO_010969" TRUE "turquoise" TRUE "yellow"
"DIABRO_010970" TRUE "cyan" TRUE "magenta"
"DIABRO_010971" TRUE "darkturquoise" TRUE "brown"
"DIABRO_010972" TRUE "yellow" TRUE "brown"
"DIABRO_010973" TRUE "cyan" TRUE "purple"
"DIABRO_010974" TRUE "darkturquoise" TRUE "blue"
"DIABRO_010975" TRUE "turquoise" TRUE "grey60"
"DIABRO_010976" TRUE "magenta" TRUE "black"
"DIABRO_010977" TRUE "yellow" TRUE "magenta"
"DIABRO_010979" TRUE "royalblue" TRUE "blue"
"DIABRO_010982" TRUE "darkorange" TRUE "brown"
"DIABRO_010983" TRUE "blue" TRUE "turquoise"
"DIABRO_010984" TRUE "turquoise" TRUE "cyan"
"DIABRO_010985" TRUE "blue" TRUE "darkgrey"
"DIABRO_010986" TRUE "green" TRUE "turquoise"
"DIABRO_010987" TRUE "lightyellow" TRUE "turquoise"
"DIABRO_010988" TRUE "black" TRUE "brown"
"DIABRO_010989" TRUE "darkolivegreen" TRUE "red"
"DIABRO_010996" TRUE "black" TRUE "cyan"
"DIABRO_011001" TRUE "black" TRUE "blue"
"DIABRO_011003" TRUE "salmon" TRUE "salmon"
"DIABRO_011004" TRUE "black" TRUE "brown"
"DIABRO_011005" TRUE "turquoise" TRUE "blue"
"DIABRO_011006" TRUE "blue" TRUE "magenta"
"DIABRO_011007" TRUE "blue" TRUE "yellow"
"DIABRO_011009" TRUE "lightcyan" TRUE "turquoise"
"DIABRO_011010" TRUE "red" TRUE "turquoise"
"DIABRO_011011" TRUE "brown" TRUE "greenyellow"
"DIABRO_011012" TRUE "grey60" TRUE "turquoise"
"DIABRO_011013" TRUE "darkred" TRUE "blue"
"DIABRO_011014" TRUE "orange" TRUE "brown"
"DIABRO_011015" TRUE "darkgrey" TRUE "red"
"DIABRO_011016" TRUE "steelblue" TRUE "turquoise"
"DIABRO_011017" TRUE "grey60" TRUE "turquoise"
"DIABRO_011018" TRUE "magenta" TRUE "turquoise"
"DIABRO_011019" TRUE "royalblue" TRUE "turquoise"
"DIABRO_011020" TRUE "lightcyan" TRUE "tan"
"DIABRO_011021" TRUE "grey" TRUE "grey"
"DIABRO_011022" TRUE "brown" TRUE "royalblue"
"DIABRO_011023" TRUE "pink" TRUE "red"
"DIABRO_011024" TRUE "blue" TRUE "darkorange"
"DIABRO_011025" TRUE "green" TRUE "turquoise"
"DIABRO_011026" TRUE "sienna3" TRUE "brown"
"DIABRO_011030" TRUE "salmon" TRUE "blue"
"DIABRO_011031" TRUE "green" TRUE "turquoise"
"DIABRO_011032" TRUE "darkgrey" TRUE "brown"
"DIABRO_011034" TRUE "orangered4" TRUE "blue"
"DIABRO_011035" TRUE "pink" TRUE "black"
"DIABRO_011036" TRUE "grey60" TRUE "turquoise"
"DIABRO_011037" TRUE "yellow" TRUE "blue"
"DIABRO_011038" TRUE "turquoise" TRUE "magenta"
"DIABRO_011039" TRUE "yellow" TRUE "royalblue"
"DIABRO_011040" TRUE "yellow" TRUE "green"
"DIABRO_011041" TRUE "turquoise" TRUE "magenta"
